node_idx,node_inv,num_fo,lvl,rev_lvl,c1_lvl,c1_fo,c1_inv,c2_lvl,c2_fo,c2_inv
2215,1,2,488,24,1.0,2.0,0.0,487.0,2.0,0.0
2216,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2217,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2218,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2219,0,2,489,23,488.0,2.0,1.0,2.0,2.0,0.0
2220,1,1,489,23,488.0,2.0,1.0,2.0,2.0,0.0
2221,0,0,490,22,489.0,2.0,0.0,489.0,1.0,1.0
2222,1,2,490,22,1.0,2.0,0.0,489.0,2.0,0.0
2223,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2224,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2225,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2226,0,2,491,21,490.0,2.0,1.0,2.0,2.0,0.0
2227,1,1,491,21,490.0,2.0,1.0,2.0,2.0,0.0
2228,0,0,492,20,491.0,2.0,0.0,491.0,1.0,1.0
2229,1,2,492,20,1.0,2.0,0.0,491.0,2.0,0.0
2230,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2231,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2232,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2233,0,2,493,19,492.0,2.0,1.0,2.0,2.0,0.0
2234,1,1,493,19,492.0,2.0,1.0,2.0,2.0,0.0
2235,0,0,494,18,493.0,2.0,0.0,493.0,1.0,1.0
2236,1,2,494,18,1.0,2.0,0.0,493.0,2.0,0.0
2237,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2238,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2239,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2240,0,2,495,17,494.0,2.0,1.0,2.0,2.0,0.0
2241,1,1,495,17,494.0,2.0,1.0,2.0,2.0,0.0
2242,0,0,496,16,495.0,2.0,0.0,495.0,1.0,1.0
2243,1,2,496,16,1.0,2.0,0.0,495.0,2.0,0.0
2244,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2245,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2246,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2247,0,2,497,15,496.0,2.0,1.0,2.0,2.0,0.0
2248,1,1,497,15,496.0,2.0,1.0,2.0,2.0,0.0
2249,0,0,498,14,497.0,2.0,0.0,497.0,1.0,1.0
2250,1,2,498,14,1.0,2.0,0.0,497.0,2.0,0.0
2251,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2252,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2253,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2254,0,2,499,13,498.0,2.0,1.0,2.0,2.0,0.0
2255,1,1,499,13,498.0,2.0,1.0,2.0,2.0,0.0
2256,0,0,500,12,499.0,2.0,0.0,499.0,1.0,1.0
2257,1,2,500,12,1.0,2.0,0.0,499.0,2.0,0.0
2258,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2259,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2260,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2261,0,2,501,11,500.0,2.0,1.0,2.0,2.0,0.0
2262,1,1,501,11,500.0,2.0,1.0,2.0,2.0,0.0
2263,0,0,502,10,501.0,2.0,0.0,501.0,1.0,1.0
2264,1,2,502,10,1.0,2.0,0.0,501.0,2.0,0.0
2265,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2266,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2267,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2268,0,2,503,9,502.0,2.0,1.0,2.0,2.0,0.0
2269,1,1,503,9,502.0,2.0,1.0,2.0,2.0,0.0
2270,0,0,504,8,503.0,2.0,0.0,503.0,1.0,1.0
2271,1,2,504,8,1.0,2.0,0.0,503.0,2.0,0.0
2272,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2273,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2274,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2275,0,2,505,7,504.0,2.0,1.0,2.0,2.0,0.0
2276,1,1,505,7,504.0,2.0,1.0,2.0,2.0,0.0
2277,0,0,506,6,505.0,2.0,0.0,505.0,1.0,1.0
2278,1,2,506,6,1.0,2.0,0.0,505.0,2.0,0.0
2279,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2280,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2281,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2282,0,2,507,5,506.0,2.0,1.0,2.0,2.0,0.0
2283,1,1,507,5,506.0,2.0,1.0,2.0,2.0,0.0
2284,0,0,508,4,507.0,2.0,0.0,507.0,1.0,1.0
2285,1,2,508,4,1.0,2.0,0.0,507.0,2.0,0.0
2286,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2287,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2288,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2289,0,2,509,3,508.0,2.0,1.0,2.0,2.0,0.0
2290,1,1,509,3,508.0,2.0,1.0,2.0,2.0,0.0
2291,0,0,510,2,509.0,2.0,0.0,509.0,1.0,1.0
2292,1,2,510,2,1.0,2.0,0.0,509.0,2.0,0.0
2293,0,2,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2294,1,1,1,511,0.0,2.0,0.0,0.0,2.0,0.0
2295,0,2,2,510,1.0,2.0,0.0,1.0,1.0,1.0
2296,0,2,511,1,510.0,2.0,1.0,2.0,2.0,0.0
2297,1,1,511,1,510.0,2.0,1.0,2.0,2.0,0.0
2298,0,0,512,0,511.0,2.0,0.0,511.0,1.0,1.0
2299,1,0,512,0,1.0,2.0,0.0,511.0,2.0,0.0
